,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck
0,0.6648769378662109,0.7462850213050842,0.4798761308193207,0.4274376630783081,0.39549610018730164,0.5346331596374512,0.70610511302948,0.7055758237838745,0.7254902124404907,0.7226203083992004
1,0.7387914061546326,0.812087893486023,0.5645703077316284,0.47413361072540283,0.6110267639160156,0.5805501341819763,0.7380688190460205,0.7179253697395325,0.819858193397522,0.7757008671760559
2,0.7111111879348755,0.8429999947547913,0.6037735342979431,0.5102154016494751,0.6881405115127563,0.6005510091781616,0.7939849495887756,0.7609499096870422,0.7831377983093262,0.7839444875717163
3,0.781954824924469,0.8604187369346619,0.6221024394035339,0.5377643704414368,0.6976743936538696,0.6389838457107544,0.8049476742744446,0.7852451205253601,0.8614051938056946,0.8254790306091309
4,0.7714987993240356,0.8388473987579346,0.6445894837379456,0.573440670967102,0.7008883953094482,0.6420252919197083,0.7999999523162842,0.781283974647522,0.8578479886054993,0.8049225211143494
5,0.7755681872367859,0.8665012717247009,0.6557702422142029,0.5621358752250671,0.7111310958862305,0.614868700504303,0.7973986268043518,0.7922607064247131,0.8501278162002563,0.8254818320274353
6,0.772444486618042,0.8653658628463745,0.6694825291633606,0.5712836384773254,0.732876718044281,0.6383207440376282,0.8092759251594543,0.8033298850059509,0.8599585294723511,0.8213197588920593
7,0.78125,0.8388521671295166,0.6689722537994385,0.5703896284103394,0.7236909866333008,0.6630218625068665,0.8123827576637268,0.8103813529014587,0.8358345031738281,0.8271787762641907
8,0.7854331135749817,0.865037202835083,0.6685210466384888,0.5823116898536682,0.7381930351257324,0.633958101272583,0.8361701965332031,0.8132691383361816,0.8629148602485657,0.8369829654693604
9,0.7914384603500366,0.8751238584518433,0.6735266447067261,0.5850052833557129,0.7355565428733826,0.6695141792297363,0.8373016119003296,0.8123443722724915,0.8658891916275024,0.8405172824859619
10,0.7604494094848633,0.8877654075622559,0.6896174550056458,0.5718936920166016,0.7559415102005005,0.6521060466766357,0.8262956142425537,0.8060796856880188,0.8529698848724365,0.840874433517456
11,0.7984267473220825,0.8813392519950867,0.6966516971588135,0.6059701442718506,0.7528938055038452,0.6559251546859741,0.8404360413551331,0.8145926594734192,0.8596577048301697,0.8424833416938782
12,0.7954206466674805,0.8699228763580322,0.6917368173599243,0.5725558996200562,0.7335091829299927,0.6325300931930542,0.8279118537902832,0.8223615288734436,0.8607068657875061,0.8319923877716064
13,0.7837693691253662,0.868186354637146,0.6763284802436829,0.5733197927474976,0.7618581652641296,0.6639676094055176,0.8365095257759094,0.815352737903595,0.8560847043991089,0.839097797870636
14,0.8075209856033325,0.8775408864021301,0.6796797513961792,0.5898004770278931,0.7401961088180542,0.6627659797668457,0.8253627419471741,0.8164682388305664,0.867195188999176,0.8363252282142639
15,0.8127450942993164,0.8828202486038208,0.699228823184967,0.5960862636566162,0.7614363431930542,0.6796875,0.8314711451530457,0.8142076730728149,0.8806875348091125,0.8483003377914429
16,0.784186065196991,0.8850632309913635,0.686505913734436,0.5987124443054199,0.7557981014251709,0.6883721351623535,0.839709460735321,0.8179894089698792,0.8686378598213196,0.8513089418411255
17,0.7918158173561096,0.8719961047172546,0.6940451860427856,0.5821596384048462,0.751751720905304,0.6787998676300049,0.8508287668228149,0.8122605085372925,0.8595203161239624,0.8450704216957092
18,0.8049018979072571,0.8725681304931641,0.7080621123313904,0.571114718914032,0.7614411115646362,0.6846763491630554,0.8506786823272705,0.8231046795845032,0.875247597694397,0.8425399661064148
19,0.8093346357345581,0.8733983039855957,0.6936531662940979,0.5979582071304321,0.7421320080757141,0.665969729423523,0.830348789691925,0.8209424018859863,0.8724154829978943,0.8398268818855286
