,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck
0,0.3076923191547394,0.3523600399494171,0.21474045515060425,0.232854425907135,0.3136139512062073,0.2768361568450928,0.4208333194255829,0.39087656140327454,0.2944393754005432,0.3159652650356293
1,0.30456027388572693,0.3931451737880707,0.24131326377391815,0.22606974840164185,0.29615506529808044,0.254565566778183,0.4084995687007904,0.43490564823150635,0.3497822880744934,0.3438946306705475
2,0.29835453629493713,0.3629932999610901,0.2023860216140747,0.2319653332233429,0.30206984281539917,0.28346699476242065,0.4232495427131653,0.5319273471832275,0.36532625555992126,0.3765071928501129
3,0.27620968222618103,0.4314159154891968,0.20871862769126892,0.23158438503742218,0.29839974641799927,0.25331491231918335,0.3919141888618469,0.5383233428001404,0.36764705181121826,0.4118923544883728
4,0.2815389335155487,0.3918432593345642,0.24899058043956757,0.2375321388244629,0.2846153974533081,0.2562073767185211,0.41474050283432007,0.38743454217910767,0.4590558707714081,0.3638426661491394
5,0.2694127559661865,0.38586097955703735,0.28566816449165344,0.22476735711097717,0.30009377002716064,0.27861446142196655,0.5403508543968201,0.40987125039100647,0.3275459110736847,0.323548823595047
6,0.33558720350265503,0.3938906788825989,0.24160374701023102,0.20273153483867645,0.31846049427986145,0.2844827473163605,0.4565112888813019,0.3832669258117676,0.3949613869190216,0.3341272473335266
7,0.2961030900478363,0.3845553696155548,0.2466808259487152,0.20725049078464508,0.3069722354412079,0.2646215558052063,0.3811410367488861,0.5588972568511963,0.38308852910995483,0.3747602701187134
8,0.31491896510124207,0.38440439105033875,0.28234925866127014,0.21910376846790314,0.24987119436264038,0.24902011454105377,0.3886427581310272,0.49521785974502563,0.3826189637184143,0.40478187799453735
9,0.2792356014251709,0.36447563767433167,0.2250235676765442,0.2322404384613037,0.3248887360095978,0.2910708487033844,0.43259191513061523,0.5143178105354309,0.3287625312805176,0.3965238332748413
10,0.28260236978530884,0.41107383370399475,0.2190542370080948,0.2295805811882019,0.35223880410194397,0.2582223415374756,0.4010046124458313,0.5051602125167847,0.38190364837646484,0.3689393997192383
11,0.31335505843162537,0.4319186508655548,0.22620460391044617,0.2324516773223877,0.2609274983406067,0.2817901372909546,0.405291885137558,0.4633072316646576,0.3583517372608185,0.4053601324558258
12,0.2787913382053375,0.4330122470855713,0.22271662950515747,0.253513365983963,0.2950061559677124,0.3017071485519409,0.3969622254371643,0.4501897394657135,0.3402242362499237,0.372376948595047
13,0.2942064106464386,0.4416704475879669,0.22482824325561523,0.203543558716774,0.34282585978507996,0.2653175890445709,0.5787801742553711,0.44329410791397095,0.3277759253978729,0.38440221548080444
14,0.3201209306716919,0.3685586154460907,0.2658557891845703,0.20834238827228546,0.30031445622444153,0.25186169147491455,0.4408201277256012,0.4369286894798279,0.40470191836357117,0.3706798255443573
15,0.297681599855423,0.4165957570075989,0.26449379324913025,0.2267400175333023,0.24127690494060516,0.2581956088542938,0.43490055203437805,0.4576271176338196,0.41146278381347656,0.40123966336250305
16,0.31840795278549194,0.41430383920669556,0.237538143992424,0.1730360984802246,0.3164893686771393,0.2640526592731476,0.4616132080554962,0.45611509680747986,0.5002610683441162,0.4172042906284332
17,0.3077409267425537,0.3617021143436432,0.2601580023765564,0.21248896420001984,0.2884848415851593,0.2379182130098343,0.4696741998195648,0.4521000385284424,0.43145161867141724,0.41326531767845154
18,0.3132646381855011,0.40197286009788513,0.23568940162658691,0.21101321280002594,0.3347472548484802,0.2722829282283783,0.4020058512687683,0.4446529150009155,0.36983153223991394,0.39731597900390625
19,0.2628050446510315,0.3560115098953247,0.2586546540260315,0.2170027494430542,0.2933947741985321,0.2895148694515228,0.46774986386299133,0.5200905203819275,0.40098604559898376,0.34070491790771484
