,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck
0,0.6994219422340393,0.7692307829856873,0.4985673427581787,0.49422335624694824,0.6776859760284424,0.5536519289016724,0.6944937705993652,0.6773309111595154,0.6804780960083008,0.7197750806808472
1,0.7543859481811523,0.8373668789863586,0.6102449893951416,0.5824800729751587,0.6772639751434326,0.6080306172370911,0.7388646006584167,0.786528468132019,0.8333333134651184,0.8173741102218628
2,0.7261029481887817,0.8394712209701538,0.5668789744377136,0.6091015338897705,0.7270875573158264,0.6439999938011169,0.8198380470275879,0.8564814925193787,0.8909691572189331,0.8306612968444824
3,0.7724204659461975,0.8713732957839966,0.5909090638160706,0.6139954924583435,0.7306930422782898,0.6360116004943848,0.8082596063613892,0.8670520186424255,0.8610567450523376,0.9142212271690369
4,0.8255318999290466,0.8774319291114807,0.7219780087471008,0.6438171863555908,0.6947723627090454,0.6486238241195679,0.8145695328712463,0.7878229022026062,0.8875129222869873,0.8568548560142517
5,0.7326388955116272,0.8970133662223816,0.7956989407539368,0.6049895882606506,0.7262464761734009,0.7038988471031189,0.8557794094085693,0.7980861067771912,0.8273314833641052,0.8198529481887817
6,0.8399999737739563,0.9113923907279968,0.7092419266700745,0.5761589407920837,0.8112305998802185,0.7454100251197815,0.8080524206161499,0.7990610599517822,0.86412513256073,0.8073148727416992
7,0.8029268383979797,0.8945273756980896,0.7118126153945923,0.599618673324585,0.7861635088920593,0.6780303120613098,0.7850719690322876,0.9151670932769775,0.900102972984314,0.8323969841003418
8,0.8326771855354309,0.9153766632080078,0.7732341885566711,0.6644908785820007,0.7177203893661499,0.6275468468666077,0.778458833694458,0.8605870008468628,0.8829891681671143,0.8835546374320984
9,0.7706592679023743,0.9094650149345398,0.6605424284934998,0.6365482211112976,0.7775551080703735,0.7716346383094788,0.8418367505073547,0.891684889793396,0.8217821717262268,0.8805667757987976
10,0.7787114977836609,0.926701545715332,0.6875,0.655063271522522,0.7764227390289307,0.7214428782463074,0.8283796906471252,0.8668099045753479,0.9075451493263245,0.8462255597114563
11,0.813725471496582,0.9033570885658264,0.709393322467804,0.7140957713127136,0.6958970427513123,0.7606557607650757,0.8014705777168274,0.8643892407417297,0.8576850295066833,0.8986415863037109
12,0.7784867882728577,0.917087972164154,0.6923800706863403,0.7325268983840942,0.7879098653793335,0.7601314187049866,0.7978532910346985,0.8163074254989624,0.8625730872154236,0.8748758435249329
13,0.7960975766181946,0.9436464309692383,0.7012609243392944,0.6166666746139526,0.8183831572532654,0.6828829050064087,0.9309523701667786,0.840080976486206,0.8310992121696472,0.8738738894462585
14,0.8251533508300781,0.8642321825027466,0.7318611741065979,0.6333003044128418,0.7792079448699951,0.718875527381897,0.8738170266151428,0.8251417875289917,0.8832487463951111,0.8742454648017883
15,0.8086785078048706,0.9319148659706116,0.7821782231330872,0.6666666865348816,0.696647584438324,0.6655231714248657,0.8527362942695618,0.8778947591781616,0.9027921557426453,0.8683446049690247
16,0.8464912176132202,0.9231567978858948,0.7138614058494568,0.5717592835426331,0.8169456124305725,0.7326424717903137,0.8765822649002075,0.8608871102333069,0.9060542583465576,0.8840000033378601
17,0.8104265332221985,0.8755846619606018,0.750826895236969,0.6208842992782593,0.7751243710517883,0.6761062145233154,0.9083799123764038,0.8384236693382263,0.9353070259094238,0.9146469831466675
18,0.8273521065711975,0.9287925958633423,0.7452025413513184,0.6259615421295166,0.7923946380615234,0.7331975698471069,0.8273921012878418,0.8377321362495422,0.9050050973892212,0.8918918967247009
19,0.7920517325401306,0.8861004114151001,0.761276125907898,0.5979729890823364,0.8046558499336243,0.7622857093811035,0.8839662671089172,0.8969298005104065,0.8912386894226074,0.8508853912353516
