,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck
0,0.6016194224357605,0.8298653364181519,0.3914141356945038,0.4934554994106293,0.6674584150314331,0.5489989519119263,0.6702605485916138,0.7366703152656555,0.6543408632278442,0.7400419116020203
1,0.7205322980880737,0.9012194871902466,0.5429362654685974,0.4762865900993347,0.6182190179824829,0.5704632997512817,0.8291770815849304,0.6585976481437683,0.7775784730911255,0.8066954612731934
2,0.77633136510849,0.8429999947547913,0.634361207485199,0.5696671009063721,0.6720686554908752,0.5551782846450806,0.795979917049408,0.805586576461792,0.6925442218780518,0.7770137786865234
3,0.7839195728302002,0.8578528761863708,0.6748538017272949,0.5415821671485901,0.690499484539032,0.6246418356895447,0.7676951289176941,0.7936670184135437,0.8302412033081055,0.8560687303543091
4,0.7584540843963623,0.8993135094642639,0.6040209531784058,0.5769230723381042,0.6920077800750732,0.6502563953399658,0.8444444537162781,0.8568019270896912,0.8469785451889038,0.7395309805870056
5,0.7365108132362366,0.8600985407829285,0.6496565341949463,0.546226441860199,0.6472518444061279,0.697084903717041,0.7977977991104126,0.8070539236068726,0.8701570630073547,0.888248860836029
6,0.6952000260353088,0.8447619080543518,0.709172248840332,0.579814612865448,0.717432975769043,0.691142201423645,0.7681940793991089,0.8373101949691772,0.8933189511299133,0.8340206146240234
7,0.7633587718009949,0.935960590839386,0.6611328125,0.5935134887695312,0.7513455152511597,0.6590909361839294,0.7650176882743835,0.8614864945411682,0.7664720416069031,0.8147429823875427
8,0.7732558250427246,0.9229024648666382,0.6231633424758911,0.517912745475769,0.7584388256072998,0.7063882350921631,0.8931818008422852,0.8745684623718262,0.8313252925872803,0.8151658773422241
9,0.7879087924957275,0.867387056350708,0.6326889395713806,0.6196867823600769,0.6935340762138367,0.7182130813598633,0.8307086825370789,0.8087214827537537,0.8421549797058105,0.9112149477005005
10,0.690612256526947,0.8977504968643188,0.7602409720420837,0.6251482963562012,0.6961279511451721,0.6793066263198853,0.794280469417572,0.8469163179397583,0.8311195373535156,0.8552223443984985
11,0.7852997779846191,0.8680892586708069,0.6963037252426147,0.60297030210495,0.7578520774841309,0.6829004287719727,0.8330059051513672,0.8141857981681824,0.841148316860199,0.8651211857795715
12,0.7918731570243835,0.8952381014823914,0.6846229434013367,0.5097579956054688,0.7765362858772278,0.6350806355476379,0.8708609342575073,0.8610503077507019,0.8961039185523987,0.7897574305534363
13,0.8407789468765259,0.8605108261108398,0.6542056202888489,0.5840249061584473,0.7454545497894287,0.6034342050552368,0.8390341997146606,0.8469827771186829,0.9089887738227844,0.8412060141563416
14,0.7992164492607117,0.8702064752578735,0.680360734462738,0.5298804640769958,0.7259615659713745,0.7079545259475708,0.891986072063446,0.8100393414497375,0.8595284819602966,0.8859060406684875
15,0.7971153855323792,0.8767258524894714,0.7195767164230347,0.5981873273849487,0.749273955821991,0.6641221642494202,0.7778745889663696,0.8975903391838074,0.8905930519104004,0.8609680533409119
16,0.7330434918403625,0.8964102268218994,0.704952597618103,0.6458333134651184,0.693077564239502,0.7122994661331177,0.814084529876709,0.8685393333435059,0.8428974747657776,0.8934065699577332
17,0.8104711771011353,0.8556303977966309,0.7130801677703857,0.6085060238838196,0.7525050044059753,0.6679574251174927,0.8546922206878662,0.779411792755127,0.8418024778366089,0.8502024412155151
18,0.7894230484962463,0.8494318127632141,0.7091273665428162,0.6333739161491394,0.7419354915618896,0.6408020853996277,0.8554095029830933,0.8498402833938599,0.8666666746139526,0.8708644509315491
19,0.8037475347518921,0.8958990573883057,0.6933066844940186,0.5818353891372681,0.753608226776123,0.6976999044418335,0.7852050065994263,0.8615384697914124,0.8799592852592468,0.8090825080871582
