,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck
0,0.3973597288131714,0.3728986382484436,0.07751937955617905,0.017307691276073456,0.3803921639919281,0.33064258098602295,0.35541629791259766,0.3565432131290436,0.4720216691493988,0.42291951179504395
1,0.46670740842819214,0.5022143125534058,0.3190854787826538,0.32102832198143005,0.2366771101951599,0.2805933356285095,0.4460431933403015,0.4254847466945648,0.5349321961402893,0.44310900568962097
2,0.5443487167358398,0.5374952554702759,0.2962138056755066,0.35879215598106384,0.3966597020626068,0.23872311413288116,0.4822695255279541,0.506403923034668,0.5704554915428162,0.3946406841278076
3,0.5473493337631226,0.5223802328109741,0.2558746635913849,0.3031400740146637,0.44052499532699585,0.3590814471244812,0.5211665034294128,0.525331974029541,0.5418287515640259,0.5175479054450989
4,0.5385557413101196,0.5694761276245117,0.3555150330066681,0.3067024350166321,0.27819547057151794,0.3686046600341797,0.5227020382881165,0.533219039440155,0.4283582270145416,0.33707863092422485
5,0.5627530217170715,0.5863327980041504,0.2896461486816406,0.33514100313186646,0.4540867805480957,0.39068710803985596,0.5299661159515381,0.5617409348487854,0.6327049732208252,0.5303913950920105
6,0.5449844598770142,0.5884444117546082,0.34658753871917725,0.3647117018699646,0.42357850074768066,0.25304877758026123,0.5485977530479431,0.5502232313156128,0.568286657333374,0.43761304020881653
7,0.5273509621620178,0.5835572481155396,0.22741934657096863,0.2348947525024414,0.3813229501247406,0.4486531913280487,0.5209397673606873,0.5738584995269775,0.6473339200019836,0.5390928983688354
8,0.5348421335220337,0.5804662108421326,0.32694610953330994,0.3316062092781067,0.46049049496650696,0.429287850856781,0.5755844116210938,0.563247799873352,0.6428571343421936,0.5495883822441101
9,0.5857294797897339,0.6130483746528625,0.33924052119255066,0.3041691184043884,0.4538653492927551,0.3654618561267853,0.5203828811645508,0.5572370886802673,0.6607641577720642,0.5857284665107727
10,0.5832607746124268,0.6271186470985413,0.39553070068359375,0.34119582176208496,0.4679284989833832,0.445202112197876,0.575630247592926,0.6034572720527649,0.6420560479164124,0.5237815976142883
11,0.55266273021698,0.6234778165817261,0.4218623638153076,0.2988777160644531,0.45176199078559875,0.4519572854042053,0.580670952796936,0.5802751779556274,0.6577396988868713,0.5839999914169312
12,0.5785776376724243,0.634615421295166,0.4152719974517822,0.33453670144081116,0.41036126017570496,0.4651851952075958,0.579008936882019,0.6000000238418579,0.6247817873954773,0.5527383685112
13,0.5565312504768372,0.6326227188110352,0.37666451930999756,0.42839035391807556,0.30069389939308167,0.4227920174598694,0.5759398937225342,0.5978647470474243,0.6380072236061096,0.5565611124038696
14,0.5973060727119446,0.6299213171005249,0.41309255361557007,0.34264883399009705,0.44272077083587646,0.4811652600765228,0.6185566782951355,0.5862646698951721,0.6456692814826965,0.552078902721405
15,0.5834701657295227,0.6438923478126526,0.42239686846733093,0.32414910197257996,0.4265402853488922,0.4896373152732849,0.6083682179450989,0.6031583547592163,0.675743818283081,0.5888778567314148
16,0.5545267462730408,0.6441850066184998,0.4211663007736206,0.3830925524234772,0.5012973546981812,0.43816256523132324,0.6316254138946533,0.6100746393203735,0.6404308080673218,0.5180952548980713
17,0.5956140160560608,0.6614481806755066,0.4400694966316223,0.40625,0.4925945997238159,0.4514721930027008,0.6214420795440674,0.617366373538971,0.6722358465194702,0.5935084819793701
18,0.6001936197280884,0.6317380666732788,0.39807575941085815,0.3707802891731262,0.48502305150032043,0.4726901650428772,0.6206896901130676,0.6181202530860901,0.6876818537712097,0.6128564476966858
19,0.6052495837211609,0.6657534241676331,0.4523809552192688,0.34935522079467773,0.4047919511795044,0.4756277799606323,0.6127834916114807,0.6142783761024475,0.6960933208465576,0.6048586964607239
