,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck
0,0.648793637752533,0.7890891432762146,0.5100145936012268,0.4328274130821228,0.5109034776687622,0.5822665095329285,0.735653817653656,0.7077364325523376,0.757427990436554,0.743105947971344
1,0.7425089478492737,0.8509592413902283,0.5774499177932739,0.5449707508087158,0.6898919939994812,0.6217008829116821,0.7888111472129822,0.772519052028656,0.8391261100769043,0.8226527571678162
2,0.7567049264907837,0.8635259866714478,0.631205677986145,0.5621970891952515,0.7204843163490295,0.6439999938011169,0.8148893713951111,0.7939914464950562,0.848008394241333,0.829829752445221
3,0.7864506244659424,0.8859390616416931,0.6470587849617004,0.5768823027610779,0.7343283295631409,0.6463354229927063,0.8150719404220581,0.8042895197868347,0.8704253435134888,0.8589608073234558
4,0.800000011920929,0.8895463347434998,0.6879581212997437,0.5493119359016418,0.7538883686065674,0.6765550374984741,0.8371414542198181,0.8195777535438538,0.873539924621582,0.8534136414527893
5,0.7843865752220154,0.8838152885437012,0.6788991093635559,0.5932722091674805,0.7484246492385864,0.6854797005653381,0.8306742310523987,0.8156479597091675,0.860297679901123,0.8544060587882996
6,0.8184614777565002,0.8870636820793152,0.6958736777305603,0.6304348111152649,0.7392488121986389,0.6703357100486755,0.8346227407455444,0.8242130279541016,0.8739496469497681,0.8533709645271301
7,0.8128395080566406,0.8967580795288086,0.7053481340408325,0.6139580607414246,0.7676560282707214,0.6964980959892273,0.8267045617103577,0.8008999228477478,0.8868594765663147,0.8597679138183594
8,0.839285671710968,0.9009649157524109,0.6906474828720093,0.5764439702033997,0.7593028545379639,0.6915132999420166,0.8300654292106628,0.8403275012969971,0.8904313445091248,0.8741788268089294
9,0.7992296814918518,0.8965517282485962,0.7046197056770325,0.6317380666732788,0.7767767906188965,0.7008733749389648,0.8333333134651184,0.8516196608543396,0.8649928569793701,0.8752514719963074
10,0.8054080009460449,0.905370831489563,0.7062256336212158,0.6375769972801208,0.7701613306999207,0.7207207679748535,0.8458150029182434,0.8358363509178162,0.8799587488174438,0.8760250806808472
11,0.8217822313308716,0.8956127762794495,0.7171117663383484,0.6130136847496033,0.7712884545326233,0.7268929481506348,0.8352490663528442,0.8494404554367065,0.880233645439148,0.8788962960243225
12,0.8144968748092651,0.9120160937309265,0.7135240435600281,0.6250000596046448,0.7783401012420654,0.7255619764328003,0.8423041105270386,0.8427673578262329,0.87364262342453,0.8779272437095642
13,0.8059259057044983,0.8965879678726196,0.7119646072387695,0.6403846144676208,0.77666836977005,0.7184834480285645,0.8499999642372131,0.8350100517272949,0.8777725696563721,0.8734368085861206
14,0.8159757256507874,0.8926498889923096,0.7134801745414734,0.6361373662948608,0.7830846309661865,0.7174349427223206,0.8518707752227783,0.8483964800834656,0.8765743374824524,0.8716148138046265
15,0.8142998814582825,0.9030928015708923,0.6991150975227356,0.6293558478355408,0.7665317058563232,0.7165281772613525,0.8548628091812134,0.8553845882415771,0.8876461982727051,0.8824397921562195
16,0.8075314164161682,0.9057564735412598,0.7174129486083984,0.645470380783081,0.7985684871673584,0.7195929288864136,0.8531826734542847,0.8574296832084656,0.886618971824646,0.8840000033378601
17,0.8321168422698975,0.9047849178314209,0.7142108678817749,0.6398449540138245,0.7770573496818542,0.7173709869384766,0.8580474853515625,0.844664990901947,0.892259418964386,0.8907131552696228
18,0.8399803042411804,0.9141696095466614,0.7213621735572815,0.638235330581665,0.781550943851471,0.7265388369560242,0.8538238406181335,0.8472565412521362,0.8954017162322998,0.8914456963539124
19,0.8232468366622925,0.901768147945404,0.7249869108200073,0.6483516097068787,0.7997987866401672,0.7114666104316711,0.8603696227073669,0.8556485176086426,0.8881083726882935,0.8808490037918091
